ID,player1ID,player2ID,pokemonLostByPlayer1,pokemonLostByPlayer2,damageDealtByPlayer1,damageDealtByPlayer2
34751,3,150,6,3,25,24
34752,6,413,6,4,18,24
34753,9,556,6,0,10,15
34754,3,621,6,3,15,8
34755,2,578,0,6,28,20
34756,6,144,1,6,16,22
34757,5,522,6,2,23,13
34758,6,235,6,5,19,22
34759,1,697,2,6,21,12
34760,5,276,6,1,21,10
34761,8,30,1,6,14,9
34762,6,719,6,3,16,22
34763,5,690,4,6,15,11
34764,10,139,6,2,30,17
34765,5,336,1,6,25,9
34766,1,707,1,6,26,18
34767,4,716,6,3,20,21
34768,5,679,6,3,15,21
34769,2,432,6,0,4,26
34770,3,681,6,1,3,20
34771,5,181,4,6,32,21
34772,8,696,0,6,29,13
34773,4,273,6,5,27,21
34774,8,647,6,0,32,18
34775,3,865,0,6,22,24
34776,9,440,0,6,31,25
34777,6,62,6,2,22,23
34778,6,989,6,4,24,6
34779,7,605,6,4,12,14
34780,1,614,3,6,21,17
34781,9,887,4,6,16,18
34782,6,943,1,6,31,25
34783,7,580,6,3,19,21
34784,5,906,5,6,12,9
34785,10,703,6,3,28,12
34786,5,894,0,6,15,13
34787,4,811,6,2,9,20
34788,4,819,0,6,28,16
34789,5,256,6,3,21,10
34790,7,614,6,3,15,18
34791,8,15,6,4,27,27
34792,2,912,6,5,12,18
34793,8,245,5,6,14,25
34794,7,264,5,6,19,31
34795,5,662,6,3,22,16
34796,6,91,0,6,30,17
34797,5,625,6,1,10,26
34798,7,950,4,6,24,12
34799,2,60,6,0,20,24
34800,4,30,6,2,32,26
34801,2,313,6,5,14,28
34802,6,740,3,6,30,12
34803,2,193,6,3,18,23
34804,6,239,5,6,16,17
34805,4,100,6,2,28,26
34806,8,238,3,6,24,14
34807,9,756,6,1,25,26
34808,10,109,6,2,16,16
34809,3,715,6,4,19,18
34810,6,279,2,6,25,20
34811,6,90,2,6,21,25
34812,3,236,6,4,15,15
34813,5,331,6,5,11,17
34814,7,213,6,5,12,30
34815,6,377,5,6,14,23
34816,6,354,6,3,32,22
34817,5,223,6,3,18,20
34818,5,496,6,5,28,17
34819,4,152,3,6,24,22
34820,3,819,1,6,25,25
34821,4,53,6,2,18,31
34822,3,582,6,1,15,11
34823,3,192,6,5,24,20
34824,9,572,1,6,14,17
34825,6,666,2,6,7,21
34826,8,238,6,5,17,23
34827,9,860,6,2,15,28
34828,7,478,0,6,15,15
34829,4,492,6,1,12,19
34830,5,709,1,6,17,3
34831,8,825,0,6,27,18
34832,5,675,6,1,23,18
34833,9,167,1,6,18,17
34834,3,978,6,3,18,12
34835,7,430,6,3,25,22
34836,9,545,6,1,9,22
34837,9,934,6,2,7,21
34838,1,752,1,6,28,15
34839,1,894,6,1,20,29
34840,3,98,6,4,21,27
34841,4,45,6,2,23,23
34842,6,826,1,6,16,23
34843,6,421,0,6,10,16
34844,5,62,5,6,24,21
34845,4,814,6,0,15,18
34846,8,770,2,6,21,24
34847,7,265,6,3,10,15
34848,7,427,5,6,13,9
34849,7,379,4,6,28,9
34850,9,770,2,6,22,15
34851,9,459,6,4,16,33
34852,6,657,5,6,16,6
34853,6,112,6,0,24,15
34854,5,280,0,6,20,28
34855,3,21,6,1,15,15
34856,3,778,6,4,16,26
34857,4,198,6,4,20,26
34858,6,886,1,6,18,17
34859,7,657,5,6,29,12
34860,5,536,6,2,12,33
34861,3,749,6,1,7,30
34862,5,514,3,6,15,21
34863,8,426,0,6,17,14
34864,2,129,6,5,14,22
34865,6,816,1,6,28,29
34866,5,153,3,6,18,8
34867,6,876,3,6,22,19
34868,5,335,6,5,21,12
34869,6,696,6,5,17,13
34870,6,614,6,0,27,14
34871,10,485,5,6,24,22
34872,7,694,6,2,25,12
34873,3,27,6,1,18,21
34874,7,299,3,6,17,20
34875,6,119,4,6,26,19
34876,5,778,1,6,5,10
34877,6,593,3,6,31,21
34878,4,733,1,6,18,26
34879,1,70,6,2,25,19
34880,5,617,1,6,24,23
34881,8,907,5,6,16,4
34882,5,299,4,6,23,14
34883,8,908,6,4,25,18
34884,6,657,5,6,22,19
34885,4,82,0,6,12,16
34886,9,534,6,2,13,26
34887,9,276,1,6,26,15
34888,7,76,6,3,25,24
34889,7,990,6,5,19,13
34890,9,998,6,3,17,16
34891,7,467,6,2,22,14
34892,4,539,6,2,17,31
34893,6,497,3,6,36,10
34894,8,547,6,3,23,19
34895,10,43,5,6,23,25
34896,8,960,6,0,25,16
34897,4,243,6,0,23,8
34898,3,515,6,4,12,19
34899,9,803,6,1,15,22
34900,5,417,6,5,15,15
34901,3,649,3,6,28,22
34902,5,963,6,1,28,7
34903,5,854,6,2,27,18
34904,8,852,2,6,10,21
34905,6,574,1,6,29,25
34906,3,215,2,6,31,19
34907,6,192,6,5,13,9
34908,8,740,6,3,14,24
34909,7,83,6,4,17,10
34910,8,457,1,6,6,20
34911,5,855,6,4,14,25
34912,5,915,1,6,12,19
34913,1,458,3,6,24,9
34914,5,312,6,1,10,13
34915,4,221,6,0,20,11
34916,6,343,3,6,14,24
34917,7,847,6,0,17,8
34918,3,826,6,0,10,3
34919,3,543,6,0,18,21
34920,3,680,6,1,15,9
34921,7,372,2,6,18,26
34922,7,868,6,3,24,19
34923,5,149,6,1,19,26
34924,6,301,3,6,19,18
34925,5,521,6,5,11,17
34926,4,812,4,6,17,28
34927,5,362,0,6,9,9
34928,4,388,6,0,8,22
34929,6,934,6,2,29,6
34930,5,505,6,3,18,28
34931,6,579,3,6,21,33
34932,3,328,6,1,19,28
34933,2,538,6,0,8,15
34934,7,41,6,2,16,19
34935,5,155,4,6,22,22
34936,4,345,3,6,24,21
34937,1,564,0,6,21,30
34938,4,456,2,6,26,29
34939,6,401,6,3,14,13
34940,8,136,5,6,6,24
34941,7,431,6,3,16,10
34942,5,739,0,6,21,12
34943,8,645,6,4,14,26
34944,7,223,6,0,15,10
34945,7,753,2,6,12,15
34946,8,326,5,6,27,19
34947,3,519,6,4,3,22
34948,7,435,3,6,19,5
34949,7,714,6,5,22,24
34950,4,339,1,6,19,8
34951,8,648,6,0,26,22
34952,7,662,6,2,10,24
34953,5,471,5,6,14,19
34954,6,87,0,6,9,28
34955,8,289,5,6,22,25
34956,7,720,5,6,27,22
34957,6,104,5,6,23,36
34958,6,478,5,6,23,15
34959,1,618,6,1,19,21
34960,3,665,6,1,19,21
34961,6,365,1,6,8,18
34962,2,550,6,1,12,14
34963,3,822,6,4,28,16
34964,8,622,3,6,5,15
34965,6,656,6,5,28,27
34966,7,730,6,2,24,19
34967,5,625,3,6,19,28
34968,9,441,4,6,17,22
34969,2,950,6,5,7,17
34970,8,381,6,2,29,20
34971,5,169,6,4,17,15
34972,3,214,6,2,10,15
34973,7,874,6,1,25,21
34974,5,515,5,6,15,9
34975,6,29,5,6,19,10
34976,5,208,6,2,7,18
34977,6,701,5,6,16,15
34978,10,871,5,6,11,15
34979,4,902,6,3,20,12
34980,7,887,6,3,12,12
34981,6,250,6,1,18,24
34982,8,152,6,2,16,16
34983,5,287,0,6,10,22
34984,6,450,6,1,10,14
34985,3,506,6,1,15,3
34986,5,129,6,2,30,7
34987,10,425,6,5,14,21
34988,3,483,6,0,22,15
34989,6,4,6,3,34,19
34990,4,615,4,6,17,18
34991,2,523,6,4,10,16
34992,7,245,3,6,27,23
34993,4,641,5,6,19,23
34994,5,221,6,0,9,14
34995,2,695,4,6,27,21
34996,9,5,6,3,17,27
34997,3,220,6,3,15,17
34998,8,401,6,0,14,29
34999,5,622,5,6,17,21
35000,3,986,6,3,12,15
35001,4,640,4,6,11,26
35002,5,962,5,6,24,18
35003,6,799,0,6,7,18
35004,8,737,3,6,35,18
35005,4,378,6,3,9,14
35006,4,317,6,3,20,17
35007,5,752,6,1,20,10
35008,9,922,6,5,9,24
35009,9,973,6,4,17,24
35010,6,110,6,0,30,14
35011,8,411,4,6,12,19
35012,5,480,4,6,13,19
35013,6,763,6,5,23,18
35014,3,27,2,6,12,9
35015,5,391,2,6,16,11
35016,6,185,2,6,22,38
35017,4,161,6,0,24,13
35018,8,183,3,6,18,12
35019,9,530,6,0,8,19
35020,7,914,6,2,10,27
35021,5,298,5,6,14,24
35022,3,624,6,4,16,12
35023,5,981,6,4,18,23
35024,4,285,6,0,19,21
35025,7,729,6,2,15,15
35026,8,209,6,2,22,23
35027,7,944,0,6,21,15
35028,3,892,2,6,21,32
35029,9,88,6,5,16,14
35030,4,78,0,6,6,22
35031,6,930,6,4,22,15
35032,8,869,1,6,11,9
35033,5,806,4,6,22,18
35034,4,610,0,6,17,22
35035,8,89,2,6,22,16
35036,7,802,6,3,26,31
35037,3,974,2,6,18,7
35038,6,312,5,6,13,16
35039,2,492,1,6,18,30
35040,6,786,3,6,36,25
35041,7,482,6,0,19,28
35042,5,296,4,6,16,24
35043,6,397,6,5,29,21
35044,8,372,6,0,24,22
35045,4,836,6,4,18,27
35046,2,473,6,3,23,17
35047,8,278,6,3,11,27
35048,4,960,6,5,23,25
35049,4,784,6,3,29,14
35050,5,87,6,3,12,10
35051,10,281,3,6,24,15
35052,6,568,4,6,19,13
35053,5,76,6,1,3,27
35054,6,19,6,2,16,29
35055,6,450,6,1,23,23
35056,7,917,3,6,13,13
35057,5,220,4,6,18,15
35058,5,376,6,2,13,18
35059,8,945,6,4,16,12
35060,5,780,6,5,19,24
35061,7,856,4,6,21,20
35062,5,477,2,6,17,15
35063,5,307,4,6,21,13
35064,10,130,1,6,29,21
35065,8,575,6,4,19,18
35066,5,14,6,3,12,25
35067,1,86,6,2,11,17
35068,7,929,1,6,15,23
35069,2,891,6,1,18,37
35070,6,219,3,6,28,17
35071,5,156,6,1,15,4
35072,5,673,6,2,21,19
35073,3,535,6,2,24,17
35074,3,12,5,6,21,10
35075,8,561,6,2,18,15
35076,6,833,2,6,18,22
35077,2,510,6,4,24,13
35078,3,340,2,6,18,12
35079,5,417,1,6,9,9
35080,6,271,6,3,15,12
35081,9,431,6,4,5,6
35082,8,119,5,6,12,14
35083,5,42,6,1,23,24
35084,5,582,0,6,12,10
35085,6,64,4,6,7,9
35086,3,983,6,5,16,16
35087,5,231,3,6,19,24
35088,8,864,6,3,21,9
35089,4,106,1,6,12,18
35090,8,239,0,6,17,31
35091,6,682,2,6,23,12
35092,6,921,4,6,19,18
35093,7,835,6,0,22,28
35094,3,157,6,4,16,18
35095,8,619,5,6,22,23
35096,10,553,2,6,19,4
35097,2,250,0,6,25,20
35098,8,422,6,3,18,25
35099,6,497,0,6,14,6
35100,2,216,6,1,27,24
35101,6,202,2,6,17,28
35102,4,732,6,2,6,8
35103,4,772,4,6,23,24
35104,2,254,6,0,14,19
35105,6,582,6,4,16,17
35106,7,101,1,6,16,23
35107,6,768,6,2,6,16
35108,2,748,2,6,12,19
35109,9,575,6,2,16,10
35110,6,356,2,6,29,12
35111,8,651,1,6,27,23
35112,6,118,3,6,26,31
35113,5,961,3,6,16,21
35114,2,220,4,6,6,18
35115,7,432,6,2,18,8
35116,6,690,6,0,28,33
35117,5,743,6,0,20,18
35118,5,809,6,2,19,23
35119,6,627,0,6,9,14
35120,6,570,6,1,8,28
35121,8,255,6,0,22,14
35122,8,29,6,2,8,11
35123,9,624,6,3,27,15
35124,3,43,1,6,15,26
35125,10,15,0,6,36,18
35126,5,421,6,4,33,19
35127,5,747,5,6,6,23
35128,5,923,6,5,9,15
35129,10,405,1,6,10,15
35130,1,559,6,4,24,22
35131,8,538,1,6,12,14
35132,1,612,4,6,27,10
35133,6,853,0,6,10,36
35134,5,138,6,0,15,20
35135,6,191,1,6,17,11
35136,6,963,2,6,12,6
35137,5,587,6,3,12,12
35138,5,274,2,6,9,18
35139,6,613,0,6,31,13
35140,3,454,6,3,15,21
35141,5,378,6,5,14,17
35142,4,518,6,4,20,27
35143,7,326,4,6,16,25
35144,4,509,6,5,18,12
35145,3,828,6,2,18,13
35146,9,763,6,2,20,18
35147,5,822,6,5,21,25
35148,6,15,6,1,13,15
35149,3,547,5,6,19,17
35150,10,862,3,6,19,12
35151,7,773,6,2,24,25
35152,9,443,1,6,16,21
35153,5,771,6,1,30,28
35154,3,902,6,3,16,22
35155,7,984,5,6,22,10
35156,4,664,6,3,15,19
35157,4,817,6,5,17,13
35158,3,808,6,2,27,27
35159,4,932,6,0,14,22
35160,4,308,6,0,21,21
35161,6,842,4,6,23,28
35162,5,28,6,5,7,26
35163,9,91,3,6,24,8
35164,4,290,6,3,17,21
35165,7,710,6,5,19,15
35166,9,911,6,3,27,17
35167,10,936,6,2,26,8
35168,6,733,6,1,18,23
35169,3,76,6,2,15,15
35170,9,739,6,2,23,12
35171,1,480,1,6,16,5
35172,3,915,6,1,21,19
35173,6,410,1,6,29,25
35174,4,363,6,4,21,23
35175,4,743,6,2,23,25
35176,3,453,3,6,27,19
35177,4,634,5,6,23,18
35178,5,219,6,2,16,14
35179,3,41,5,6,25,12
35180,7,238,6,5,3,15
35181,9,786,6,1,20,24
35182,9,242,2,6,31,16
35183,5,790,6,0,18,14
35184,5,886,6,1,7,15
35185,3,648,6,4,22,14
35186,6,543,1,6,25,17
35187,3,757,6,1,4,21
35188,9,547,6,2,14,22
35189,2,106,6,4,14,28
35190,3,211,6,1,18,16
35191,7,586,6,2,18,17
35192,5,187,6,3,18,18
35193,7,56,6,3,9,17
35194,9,526,2,6,9,27
35195,7,415,2,6,12,23
35196,3,536,4,6,15,15
35197,8,964,1,6,13,13
35198,4,326,6,5,18,6
35199,6,214,5,6,12,17
35200,9,265,6,1,21,25
35201,5,424,3,6,13,17
35202,5,14,6,5,3,18
35203,5,96,6,4,13,19
35204,9,628,6,5,30,5
35205,4,666,6,4,18,6
35206,2,689,6,3,22,16
35207,6,183,3,6,22,26
35208,5,666,4,6,23,22
35209,5,56,2,6,18,21
35210,5,476,3,6,18,17
35211,8,434,6,3,21,9
35212,5,994,5,6,16,18
35213,5,799,6,1,26,14
35214,10,825,2,6,12,27
35215,8,260,6,3,19,8
35216,8,836,1,6,29,21
35217,5,368,6,5,18,21
35218,5,121,6,4,19,25
35219,5,218,6,0,16,14
35220,10,149,6,1,19,6
35221,4,42,6,3,11,21
35222,3,125,6,0,12,22
35223,3,605,6,3,9,29
35224,4,58,6,5,7,20
35225,5,922,6,4,8,20
35226,9,176,6,2,32,20
35227,3,740,3,6,18,6
35228,6,652,6,1,26,14
35229,7,750,4,6,34,19
35230,8,323,6,4,14,16
35231,4,855,6,5,12,11
35232,3,991,6,0,21,16
35233,10,860,1,6,22,18
35234,6,471,5,6,26,13
35235,3,533,6,4,15,34
35236,5,887,5,6,17,21
35237,8,797,1,6,29,24
35238,9,776,4,6,5,17
35239,5,177,1,6,14,10
35240,8,360,6,2,21,29
35241,5,546,6,4,15,23
35242,8,896,6,2,23,22
35243,6,662,5,6,23,23
35244,7,804,2,6,25,24
35245,6,147,0,6,28,12
35246,2,649,6,5,26,24
35247,7,3,5,6,27,28
35248,9,743,6,0,3,20
35249,5,779,6,5,12,14
35250,3,195,6,2,6,17
35251,7,351,6,4,19,15
35252,5,182,6,2,3,19
35253,5,809,6,0,28,9
35254,6,494,6,0,23,20
35255,9,195,6,0,12,24
35256,2,225,6,2,20,26
35257,2,514,5,6,4,12
35258,7,39,6,0,15,28
35259,9,996,6,2,15,17
35260,6,343,1,6,7,19
35261,7,844,2,6,6,24
35262,2,51,3,6,27,3
35263,1,637,2,6,13,18
35264,4,601,6,2,26,7
35265,2,373,6,5,26,30
35266,7,181,3,6,22,12
35267,6,303,6,3,34,20
35268,5,907,6,5,22,20
35269,6,431,6,5,9,16
35270,2,658,5,6,19,17
35271,5,634,0,6,8,18
35272,7,452,6,2,13,12
35273,5,412,6,5,7,12
35274,4,371,6,5,13,15
35275,5,775,6,0,13,15
35276,2,683,2,6,6,32
35277,3,200,6,2,18,8
35278,10,346,3,6,17,21
35279,7,519,0,6,19,19
35280,5,362,6,4,22,20
35281,8,358,5,6,29,15
35282,6,707,6,5,27,19
35283,4,569,6,3,16,21
35284,5,899,1,6,32,17
35285,5,32,1,6,7,8
35286,4,148,6,2,25,15
35287,6,699,6,4,20,33
35288,8,6,6,1,22,27
35289,8,9,0,6,18,14
35290,7,32,6,3,26,21
35291,6,255,6,2,6,29
35292,6,559,1,6,20,23
35293,6,416,6,1,34,11
35294,4,957,6,2,16,24
35295,8,90,5,6,21,21
35296,5,791,6,5,22,10
35297,4,885,6,3,12,25
35298,4,916,6,5,22,16
35299,4,805,6,0,12,20
35300,3,391,4,6,9,12
35301,5,691,6,5,5,23
35302,6,720,3,6,20,27
35303,9,987,3,6,31,22
35304,5,262,3,6,21,18
35305,2,843,6,4,23,9
35306,7,620,2,6,19,10
35307,3,718,6,1,21,19
35308,3,607,6,2,22,19
35309,5,444,1,6,21,11
35310,5,439,3,6,18,16
35311,3,284,2,6,16,21
35312,2,154,1,6,24,20
35313,5,192,2,6,28,28
35314,3,595,6,4,18,17
35315,5,835,1,6,20,15
35316,7,398,6,5,27,27
35317,4,901,6,3,22,22
35318,5,695,6,3,11,19
35319,4,641,6,0,14,15
35320,4,502,6,0,24,17
35321,9,493,4,6,12,21
35322,7,942,6,5,22,11
35323,8,973,6,3,18,26
35324,7,239,2,6,13,22
35325,6,716,2,6,27,12
35326,5,340,1,6,12,4
35327,8,230,6,5,15,22
35328,4,667,4,6,23,14
35329,8,315,2,6,26,12
35330,5,787,0,6,25,7
35331,5,407,1,6,17,27
35332,4,69,6,0,14,28
35333,3,376,6,3,21,9
35334,7,116,6,0,16,18
35335,8,373,5,6,20,27
35336,2,199,3,6,30,25
35337,5,548,3,6,25,16
35338,3,886,6,5,13,31
35339,9,65,6,1,13,18
35340,5,104,6,4,5,33
35341,1,980,2,6,19,24
35342,8,334,1,6,33,20
35343,6,839,4,6,16,18
35344,3,974,6,2,22,23
35345,2,485,6,0,30,5
35346,8,442,4,6,16,20
35347,3,894,6,2,16,17
35348,5,93,6,4,21,26
35349,2,349,6,4,25,25
35350,2,520,6,0,23,23
35351,6,799,6,2,31,20
35352,6,261,0,6,12,15
35353,2,30,6,5,12,20
35354,6,12,1,6,19,22
35355,9,550,6,5,22,10
35356,9,144,5,6,9,20
35357,3,166,6,5,22,7
35358,4,864,6,0,26,13
35359,6,156,5,6,12,16
35360,6,309,6,0,29,7
35361,2,613,6,4,10,16
35362,6,734,5,6,22,21
35363,7,746,6,4,27,15
35364,9,332,6,2,23,31
35365,6,433,0,6,18,32
35366,9,990,6,0,18,12
35367,6,983,6,2,21,33
35368,8,328,6,1,22,16
35369,6,622,6,2,10,26
35370,3,332,6,0,22,9
35371,8,796,5,6,26,15
35372,1,609,6,3,21,9
35373,5,604,1,6,13,20
35374,4,464,6,0,12,20
35375,3,581,6,0,28,13
35376,6,591,6,1,37,13
35377,4,695,6,2,9,21
35378,6,302,4,6,21,14
35379,6,46,6,1,30,17
35380,5,79,1,6,20,18
35381,4,588,6,2,12,16
35382,2,366,6,5,5,13
35383,10,803,3,6,23,7
35384,3,913,6,1,10,15
35385,4,424,3,6,13,16
35386,3,119,6,5,27,22
35387,8,951,2,6,19,23
35388,4,503,6,1,20,16
35389,7,889,1,6,21,22
35390,9,146,5,6,11,6
35391,10,246,2,6,31,15
35392,6,180,5,6,33,12
35393,10,454,5,6,21,13
35394,6,836,6,1,14,7
35395,8,571,1,6,24,27
35396,9,202,4,6,12,28
35397,5,176,1,6,9,24
35398,9,478,4,6,22,15
35399,8,113,0,6,14,15
35400,6,578,3,6,14,15
35401,7,547,0,6,18,10
35402,10,87,0,6,19,9
35403,7,542,5,6,24,23
35404,2,266,1,6,26,31
35405,8,858,6,5,27,30
35406,9,746,4,6,6,10
35407,7,486,4,6,18,19
35408,3,621,6,5,19,16
35409,8,936,6,5,16,23
35410,3,622,6,1,6,10
35411,4,479,4,6,23,12
35412,8,146,6,1,19,27
35413,7,398,1,6,14,11
35414,1,393,6,4,24,23
35415,5,315,6,0,10,20
35416,8,127,1,6,17,22
35417,7,34,3,6,14,25
35418,3,679,6,4,18,12
35419,7,757,0,6,16,28
35420,4,306,4,6,7,18
35421,6,290,0,6,16,15
35422,2,242,3,6,12,27
35423,9,316,4,6,22,24
35424,3,837,6,2,16,14
35425,7,195,2,6,13,11
35426,3,936,6,5,24,18
35427,9,99,6,4,27,8
35428,2,873,6,2,16,26
35429,4,113,6,0,12,19
35430,9,152,6,2,18,10
35431,5,420,6,4,17,5
35432,5,139,6,4,21,16
35433,5,983,0,6,22,10
35434,3,530,6,0,21,20
35435,3,581,6,2,16,20
35436,5,745,3,6,12,19
35437,6,947,4,6,23,13
35438,4,75,6,0,19,12
35439,7,517,6,3,11,22
35440,6,877,1,6,24,24
35441,10,957,5,6,17,13
35442,7,637,4,6,20,15
35443,5,659,6,3,21,16
35444,3,166,6,3,15,17
35445,2,519,6,3,28,20
35446,4,16,6,0,20,16
35447,3,881,3,6,15,18
35448,7,592,6,4,25,23
35449,5,459,6,0,17,19
35450,9,611,6,5,28,29
35451,6,643,5,6,19,22
35452,9,617,5,6,14,18
35453,7,349,5,6,16,19
35454,6,342,6,0,18,18
35455,5,760,5,6,21,20
35456,9,382,6,0,20,11
35457,8,744,3,6,10,23
35458,1,606,4,6,17,12
35459,6,544,6,1,26,13
35460,10,492,3,6,18,19
35461,4,52,1,6,10,15
35462,4,36,6,5,27,20
35463,7,176,6,5,18,23
35464,5,207,3,6,28,26
35465,9,101,2,6,21,23
35466,6,155,3,6,21,13
35467,2,826,1,6,18,19
35468,6,834,6,0,23,6
35469,5,590,6,0,24,9
35470,6,466,1,6,32,23
35471,6,968,6,0,24,9
35472,4,464,6,1,22,14
35473,10,621,1,6,20,13
35474,6,678,0,6,8,15
35475,5,43,1,6,24,25
35476,8,456,5,6,25,32
35477,6,34,6,4,9,29
35478,6,46,2,6,22,23
35479,8,855,6,4,30,18
35480,2,523,6,4,19,29
35481,9,593,6,2,21,17
35482,1,509,3,6,29,21
35483,8,969,6,2,15,9
35484,5,741,6,1,15,16
35485,5,529,6,0,10,19
35486,5,355,5,6,18,15
35487,4,801,6,0,10,16
35488,9,847,1,6,20,19
35489,8,652,6,0,17,31
35490,7,987,6,5,14,11
35491,3,254,2,6,15,20
35492,5,683,2,6,15,29
35493,6,514,2,6,13,24
35494,6,203,1,6,24,27
35495,7,585,6,2,29,7
35496,6,50,2,6,11,18
35497,5,917,6,2,7,19
35498,5,789,4,6,22,27
35499,7,378,6,4,17,19
35500,3,926,2,6,27,25
35501,3,192,6,3,12,19
35502,9,416,6,3,22,18
35503,7,143,6,0,13,15
35504,9,986,0,6,13,18
35505,7,678,0,6,14,5
35506,3,398,6,1,19,10
35507,8,735,6,2,30,24
35508,7,417,5,6,9,6
35509,6,900,1,6,14,12
35510,4,68,6,2,26,21
35511,4,808,6,1,29,24
35512,3,4,3,6,13,27
35513,7,661,6,5,22,17
35514,3,582,6,4,12,18
35515,8,309,3,6,18,10
35516,5,421,4,6,11,31
35517,8,260,4,6,26,20
35518,4,413,6,5,27,18
35519,3,60,6,0,7,10
35520,8,336,6,3,15,23
35521,5,782,4,6,9,16
35522,3,185,6,1,15,24
35523,5,774,6,5,12,18
35524,7,587,6,4,33,18
35525,5,429,6,4,12,16
35526,6,177,0,6,30,21
35527,6,743,2,6,12,27
35528,6,9,3,6,17,11
35529,3,401,6,1,9,19
35530,7,897,2,6,7,12
35531,2,989,4,6,15,16
35532,8,40,2,6,19,12
35533,5,540,6,0,23,25
35534,4,537,6,3,16,33
35535,8,904,5,6,27,5
35536,7,102,6,5,27,21
35537,9,85,6,2,20,27
35538,3,655,6,3,4,19
35539,6,161,5,6,17,14
35540,8,97,4,6,16,13
35541,5,646,6,0,9,29
35542,3,951,6,1,7,16
35543,6,506,6,3,21,11
35544,6,178,1,6,18,17
35545,5,130,6,4,16,9
35546,5,10,6,0,15,30
35547,5,408,6,3,12,22
35548,6,296,3,6,20,31
35549,6,128,4,6,19,18
35550,3,427,6,0,19,17
35551,5,860,4,6,14,17
35552,3,961,6,4,15,15
35553,8,265,6,5,20,5
35554,8,820,6,2,12,18
35555,3,810,6,4,12,26
35556,7,329,6,1,18,23
35557,8,197,0,6,18,19
35558,5,53,6,3,14,34
35559,7,461,0,6,28,18
35560,9,374,3,6,13,15
35561,5,95,2,6,4,9
35562,7,22,5,6,13,34
35563,8,378,4,6,21,22
35564,4,348,6,3,26,12
35565,7,425,5,6,18,8
35566,9,138,6,1,18,22
35567,1,762,5,6,22,26
35568,9,481,6,3,13,11
35569,5,883,6,0,14,26
35570,5,765,6,3,23,30
35571,4,102,5,6,30,19
35572,6,777,5,6,28,18
35573,3,684,3,6,10,6
35574,1,244,6,0,12,29
35575,6,508,3,6,23,19
35576,8,562,2,6,10,20
35577,6,493,1,6,24,4
35578,5,237,6,2,16,22
35579,6,720,6,2,27,24
35580,8,169,5,6,24,21
35581,7,527,6,3,6,18
35582,2,727,6,0,6,19
35583,8,187,1,6,15,35
35584,7,82,4,6,24,15
35585,5,440,0,6,7,26
35586,1,288,0,6,12,30
35587,7,516,2,6,21,15
35588,6,889,6,1,6,3
35589,7,867,6,2,19,26
35590,10,969,0,6,26,18
35591,5,3,2,6,21,6
35592,5,405,6,1,7,25
35593,6,676,4,6,19,23
35594,4,640,6,0,9,24
35595,7,132,6,1,12,7
35596,2,745,6,0,16,14
35597,8,844,5,6,11,19
35598,7,917,6,1,18,24
35599,5,661,6,1,18,10
35600,4,326,6,1,6,19
35601,4,973,1,6,30,18
35602,5,955,1,6,11,21
35603,2,273,6,4,20,19
35604,3,319,6,2,4,23
35605,5,248,6,4,8,19
35606,6,545,6,0,29,16
35607,5,173,6,0,21,13
35608,7,126,6,5,30,23
35609,7,551,6,0,19,19
35610,7,994,2,6,9,24
35611,4,115,5,6,7,24
35612,5,228,6,4,9,9
35613,8,759,6,4,18,10
35614,4,430,6,4,18,8
35615,5,101,6,4,22,25
35616,9,493,1,6,26,18
35617,5,1,4,6,20,20
35618,7,186,4,6,19,12
35619,9,383,6,2,21,19
35620,5,665,0,6,15,30
35621,6,43,6,3,20,17
35622,5,854,4,6,14,24
35623,6,897,6,3,13,21
35624,3,546,6,0,18,22
35625,5,957,1,6,10,16
35626,4,282,6,0,17,20
35627,7,237,6,0,7,6
35628,6,608,5,6,20,23
35629,4,916,6,0,22,17
35630,2,71,6,2,22,8
35631,4,255,6,5,16,18
35632,7,866,0,6,18,22
35633,3,944,6,1,16,6
35634,9,413,0,6,16,22
35635,4,749,6,2,28,6
35636,4,11,6,0,3,24
35637,6,31,6,5,31,7
35638,5,104,6,2,17,19
35639,5,400,6,0,21,18
35640,6,17,3,6,10,21
35641,5,845,4,6,15,25
35642,7,361,6,4,30,6
35643,8,697,5,6,8,15
35644,5,235,6,1,24,20
35645,4,950,1,6,9,30
35646,6,573,4,6,19,22
35647,5,579,4,6,21,22
35648,9,372,6,4,18,16
35649,5,932,4,6,19,30
35650,9,134,4,6,15,18
35651,3,750,6,1,25,5
35652,2,541,0,6,25,24
35653,6,415,2,6,17,24
35654,7,982,6,1,12,16
35655,3,994,6,3,19,28
35656,7,215,6,4,12,12
35657,3,800,6,5,22,17
35658,8,397,3,6,11,28
35659,6,383,1,6,25,16
35660,7,115,6,3,25,12
35661,3,466,6,5,15,24
35662,5,753,6,3,18,10
35663,6,610,4,6,24,9
35664,6,2,1,6,15,17
35665,5,931,0,6,14,15
35666,8,780,4,6,16,21
35667,8,663,6,2,26,16
35668,6,376,0,6,5,16
35669,2,991,6,5,7,17
35670,7,557,6,3,15,11
35671,4,414,1,6,20,26
35672,3,654,6,2,24,27
35673,6,601,6,0,34,12
35674,7,889,5,6,24,6
35675,5,75,2,6,12,18
35676,8,991,6,2,25,15
35677,5,23,4,6,27,22
35678,1,164,1,6,31,26
35679,8,736,0,6,22,21
